"INDICATOR","PANEL_NUM","UNIT_NUM","STUB_NAME_NUM","STUB_LABEL_NUM","YEAR_NUM","AGE_NUM","ESTIMATE","FLAG"
"Drug overdose death rates",0,1,5,5.91,10,1.1,1.3,NA
"Drug overdose death rates",0,1,5,5.91,11,1.1,1.3,NA
"Drug overdose death rates",0,1,5,5.91,12,1.1,1.4,NA
"Drug overdose death rates",0,1,5,5.91,13,1.1,1.6,NA
"Drug overdose death rates",0,1,5,5.91,14,1.1,1.4,NA
"Drug overdose death rates",0,1,5,5.91,15,1.1,1.5,NA
"Drug overdose death rates",0,1,5,5.91,16,1.1,1.6,NA
"Drug overdose death rates",0,1,5,5.91,17,1.1,1.5,NA
"Drug overdose death rates",0,1,5,5.91,18,1.1,1.7,NA
"Drug overdose death rates",0,1,5,5.91,19,1.1,1.9,NA
"Drug overdose death rates",0,1,5,5.91,20,1.1,2.1,NA
"Drug overdose death rates",0,2,0,0.1,1,1.1,6,NA
"Drug overdose death rates",0,2,0,0.1,2,1.1,6.2,NA
"Drug overdose death rates",0,2,0,0.1,3,1.1,6.8,NA
"Drug overdose death rates",0,2,0,0.1,4,1.1,8.2,NA
"Drug overdose death rates",0,2,0,0.1,5,1.1,8.9,NA
"Drug overdose death rates",0,2,0,0.1,6,1.1,9.4,NA
"Drug overdose death rates",0,2,0,0.1,7,1.1,10.1,NA
"Drug overdose death rates",0,2,0,0.1,9,1.1,12,NA
"Drug overdose death rates",0,2,0,0.1,10,1.1,12,NA
"Drug overdose death rates",0,2,0,0.1,11,1.1,12.1,NA
"Drug overdose death rates",0,2,0,0.1,12,1.1,12.4,NA
"Drug overdose death rates",0,2,0,0.1,13,1.1,13.3,NA
"Drug overdose death rates",0,2,0,0.1,14,1.1,13.2,NA
"Drug overdose death rates",0,2,0,0.1,15,1.1,13.9,NA
"Drug overdose death rates",0,2,0,0.1,16,1.1,14.8,NA
"Drug overdose death rates",0,2,0,0.1,17,1.1,16.3,NA
"Drug overdose death rates",0,2,0,0.1,18,1.1,19.7,NA
"Drug overdose death rates",0,2,0,0.1,19,1.1,21.6,NA
"Drug overdose death rates",0,2,1,1.1,1,1.2,0.1,NA
"Drug overdose death rates",0,2,1,1.1,2,1.2,0.1,NA
"Drug overdose death rates",0,2,1,1.1,3,1.2,0.2,NA
"Drug overdose death rates",0,2,1,1.1,4,1.2,0.2,NA
"Drug overdose death rates",0,2,1,1.1,5,1.2,0.2,NA
"Drug overdose death rates",0,2,1,1.1,6,1.2,0.2,NA
"Drug overdose death rates",0,2,1,1.1,7,1.2,0.2,NA
"Drug overdose death rates",0,2,1,1.1,8,1.2,0.2,NA
"Drug overdose death rates",0,2,1,1.1,9,1.2,0.2,NA
"Drug overdose death rates",0,2,1,1.1,10,1.2,0.2,NA
"Drug overdose death rates",0,2,1,1.1,11,1.2,0.2,NA
"Drug overdose death rates",0,2,1,1.1,12,1.2,0.2,NA
"Drug overdose death rates",0,2,1,1.1,13,1.2,0.2,NA
"Drug overdose death rates",0,2,1,1.1,14,1.2,0.2,NA
"Drug overdose death rates",0,2,1,1.1,15,1.2,0.2,NA
"Drug overdose death rates",0,2,1,1.1,16,1.2,0.2,NA
"Drug overdose death rates",0,2,1,1.1,17,1.2,0.2,NA
"Drug overdose death rates",0,2,1,1.1,18,1.2,0.2,NA
"Drug overdose death rates",0,2,1,1.1,19,1.2,0.2,NA
"Drug overdose death rates",0,2,1,1.2,1,1.3,3.2,NA
"Drug overdose death rates",0,2,1,1.2,2,1.3,3.7,NA
"Drug overdose death rates",0,2,1,1.2,3,1.3,4.2,NA
"Drug overdose death rates",0,2,1,1.2,4,1.3,5.1,NA
"Drug overdose death rates",0,2,1,1.2,5,1.3,6,NA
"Drug overdose death rates",0,2,1,1.2,6,1.3,6.6,NA
"Drug overdose death rates",0,2,1,1.2,7,1.3,6.9,NA
"Drug overdose death rates",0,2,1,1.2,8,1.3,8.1,NA
"Drug overdose death rates",0,2,1,1.2,9,1.3,8.2,NA
"Drug overdose death rates",0,2,1,1.2,10,1.3,8,NA
"Drug overdose death rates",0,2,1,1.2,11,1.3,7.7,NA
"Drug overdose death rates",0,2,1,1.2,12,1.3,8.2,NA
"Drug overdose death rates",0,2,1,1.2,13,1.3,8.6,NA
"Drug overdose death rates",0,2,1,1.2,14,1.3,8,NA
"Drug overdose death rates",0,2,1,1.2,15,1.3,8.3,NA
"Drug overdose death rates",0,2,1,1.2,16,1.3,8.6,NA
"Drug overdose death rates",0,2,1,1.2,17,1.3,9.7,NA
"Drug overdose death rates",0,2,1,1.2,18,1.3,12.4,NA
"Drug overdose death rates",0,2,1,1.2,19,1.3,12.6,NA
"Drug overdose death rates",0,2,1,1.3,1,1.4,8.1,NA
"Drug overdose death rates",0,2,1,1.3,2,1.4,7.9,NA
"Drug overdose death rates",0,2,1,1.3,3,1.4,8.6,NA
"Drug overdose death rates",0,2,1,1.3,4,1.4,10.5,NA
"Drug overdose death rates",0,2,1,1.3,5,1.4,11.4,NA
"Drug overdose death rates",0,2,1,1.3,6,1.4,11.9,NA
"Drug overdose death rates",0,2,1,1.3,7,1.4,13.6,NA
"Drug overdose death rates",0,2,1,1.3,8,1.4,16.1,NA
"Drug overdose death rates",0,2,1,1.3,9,1.4,16.8,NA
"Drug overdose death rates",0,2,1,1.3,10,1.4,16.8,NA
"Drug overdose death rates",0,2,1,1.3,11,1.4,17.2,NA
"Drug overdose death rates",0,2,1,1.3,12,1.4,18.4,NA
"Drug overdose death rates",0,2,1,1.3,13,1.4,20.2,NA
"Drug overdose death rates",0,2,1,1.3,14,1.4,20.1,NA
"Drug overdose death rates",0,2,1,1.3,15,1.4,20.9,NA
"Drug overdose death rates",0,2,1,1.3,16,1.4,23.1,NA
"Drug overdose death rates",0,2,1,1.3,17,1.4,26.9,NA
"Drug overdose death rates",0,2,1,1.3,18,1.4,34.6,NA
"Drug overdose death rates",0,2,1,1.3,19,1.4,38.4,NA
"Drug overdose death rates",0,2,1,1.4,1,1.5,14,NA
"Drug overdose death rates",0,2,1,1.4,2,1.5,14.3,NA
"Drug overdose death rates",0,2,1,1.4,3,1.5,15.5,NA
"Drug overdose death rates",0,2,1,1.4,4,1.5,18.1,NA
"Drug overdose death rates",0,2,1,1.4,5,1.5,18.9,NA
"Drug overdose death rates",0,2,1,1.4,6,1.5,19.3,NA
"Drug overdose death rates",0,2,1,1.4,7,1.5,19.6,NA
"Drug overdose death rates",0,2,1,1.4,8,1.5,21.7,NA
"Drug overdose death rates",0,2,1,1.4,9,1.5,21.4,NA
"Drug overdose death rates",0,2,1,1.4,10,1.5,21.1,NA
"Drug overdose death rates",0,2,1,1.4,11,1.5,20.5,NA
"Drug overdose death rates",0,2,1,1.4,12,1.5,20.8,NA
"Drug overdose death rates",0,2,1,1.4,13,1.5,22.5,NA
"Drug overdose death rates",0,2,1,1.4,14,1.5,22.1,NA
"Drug overdose death rates",0,2,1,1.4,15,1.5,23,NA
"Drug overdose death rates",0,2,1,1.4,16,1.5,25,NA
"Drug overdose death rates",0,2,1,1.4,17,1.5,28.3,NA
"Drug overdose death rates",0,2,1,1.4,18,1.5,35,NA
"Drug overdose death rates",0,2,1,1.4,19,1.5,39,NA
"Drug overdose death rates",0,2,1,1.5,1,1.6,11.1,NA
"Drug overdose death rates",0,2,1,1.5,2,1.6,11.6,NA
"Drug overdose death rates",0,2,1,1.5,3,1.6,13,NA
"Drug overdose death rates",0,2,1,1.5,4,1.6,16.2,NA
"Drug overdose death rates",0,2,1,1.5,5,1.6,17.9,NA
"Drug overdose death rates",0,2,1,1.5,6,1.6,19.3,NA
"Drug overdose death rates",0,2,1,1.5,7,1.6,21.1,NA
"Drug overdose death rates",0,2,1,1.5,8,1.6,24.1,NA
"Drug overdose death rates",0,2,1,1.5,9,1.6,25.1,NA
"Drug overdose death rates",0,2,1,1.5,10,1.6,25.2,NA
"Drug overdose death rates",0,2,1,1.5,11,1.6,25.4,NA
"Drug overdose death rates",0,2,1,1.5,12,1.6,25.1,NA
"Drug overdose death rates",0,2,1,1.5,13,1.6,26.7,NA
"Drug overdose death rates",0,2,1,1.5,14,1.6,26.9,NA
"Drug overdose death rates",0,2,1,1.5,15,1.6,27.5,NA
"Drug overdose death rates",0,2,1,1.5,16,1.6,28.2,NA
"Drug overdose death rates",0,2,1,1.5,17,1.6,30,NA
"Drug overdose death rates",0,2,1,1.5,18,1.6,34.5,NA
"Drug overdose death rates",0,2,1,1.5,19,1.6,37.7,NA
"Drug overdose death rates",0,2,1,1.6,1,1.7,4.2,NA
"Drug overdose death rates",0,2,1,1.6,2,1.7,4.2,NA
"Drug overdose death rates",0,2,1,1.6,3,1.7,4.7,NA
"Drug overdose death rates",0,2,1,1.6,4,1.7,6,NA
"Drug overdose death rates",0,2,1,1.6,5,1.7,6.9,NA
"Drug overdose death rates",0,2,1,1.6,6,1.7,7.8,NA
"Drug overdose death rates",0,2,1,1.6,7,1.7,9,NA
"Drug overdose death rates",0,2,1,1.6,8,1.7,10.5,NA
"Drug overdose death rates",0,2,1,1.6,9,1.7,12.2,NA
"Drug overdose death rates",0,2,1,1.6,10,1.7,12.9,NA
"Drug overdose death rates",0,2,1,1.6,11,1.7,13.7,NA
"Drug overdose death rates",0,2,1,1.6,12,1.7,15,NA
"Drug overdose death rates",0,2,1,1.6,13,1.7,15.9,NA
"Drug overdose death rates",0,2,1,1.6,14,1.7,16.6,NA
"Drug overdose death rates",0,2,1,1.6,15,1.7,19.2,NA
"Drug overdose death rates",0,2,1,1.6,16,1.7,20.3,NA
"Drug overdose death rates",0,2,1,1.6,17,1.7,21.8,NA
"Drug overdose death rates",0,2,1,1.6,18,1.7,25.6,NA
"Drug overdose death rates",0,2,1,1.6,19,1.7,28,NA
"Drug overdose death rates",0,2,1,1.7,1,1.8,2.4,NA
"Drug overdose death rates",0,2,1,1.7,2,1.8,2,NA
"Drug overdose death rates",0,2,1,1.7,3,1.8,2.4,NA
"Drug overdose death rates",0,2,1,1.7,4,1.8,2.8,NA
"Drug overdose death rates",0,2,1,1.7,5,1.8,2.9,NA
"Drug overdose death rates",0,2,1,1.7,6,1.8,2.9,NA
"Drug overdose death rates",0,2,1,1.7,7,1.8,3.2,NA
"Drug overdose death rates",0,2,1,1.7,8,1.8,3.5,NA
"Drug overdose death rates",0,2,1,1.7,9,1.8,4,NA
"Drug overdose death rates",0,2,1,1.7,10,1.8,4.6,NA
"Drug overdose death rates",0,2,1,1.7,11,1.8,4.7,NA
"Drug overdose death rates",0,2,1,1.7,12,1.8,4.7,NA
"Drug overdose death rates",0,2,1,1.7,13,1.8,5.4,NA
"Drug overdose death rates",0,2,1,1.7,14,1.8,5.8,NA
"Drug overdose death rates",0,2,1,1.7,15,1.8,6.4,NA
"Drug overdose death rates",0,2,1,1.7,16,1.8,6.9,NA
"Drug overdose death rates",0,2,1,1.7,17,1.8,7.2,NA
"Drug overdose death rates",0,2,1,1.7,18,1.8,8.2,NA
"Drug overdose death rates",0,2,1,1.7,19,1.8,9.2,NA
"Drug overdose death rates",0,2,1,1.8,1,1.9,2.8,NA
"Drug overdose death rates",0,2,1,1.8,2,1.9,2.4,NA
"Drug overdose death rates",0,2,1,1.8,3,1.9,2.5,NA
"Drug overdose death rates",0,2,1,1.8,4,1.9,2.8,NA
"Drug overdose death rates",0,2,1,1.8,5,1.9,2.7,NA
"Drug overdose death rates",0,2,1,1.8,6,1.9,2.9,NA
"Drug overdose death rates",0,2,1,1.8,7,1.9,3.1,NA
"Drug overdose death rates",0,2,1,1.8,8,1.9,3.3,NA
"Drug overdose death rates",0,2,1,1.8,9,1.9,3.2,NA
"Drug overdose death rates",0,2,1,1.8,10,1.9,3.3,NA
"Drug overdose death rates",0,2,1,1.8,11,1.9,3.8,NA
"Drug overdose death rates",0,2,1,1.8,12,1.9,3.4,NA
"Drug overdose death rates",0,2,1,1.8,13,1.9,3.4,NA
"Drug overdose death rates",0,2,1,1.8,14,1.9,3.4,NA
"Drug overdose death rates",0,2,1,1.8,15,1.9,3.6,NA
"Drug overdose death rates",0,2,1,1.8,16,1.9,3.6,NA
"Drug overdose death rates",0,2,1,1.8,17,1.9,3.6,NA
"Drug overdose death rates",0,2,1,1.8,18,1.9,3.4,NA
"Drug overdose death rates",0,2,1,1.8,19,1.9,3.6,NA
"Drug overdose death rates",0,2,1,1.9,1,1.91,3.8,NA
"Drug overdose death rates",0,2,1,1.9,2,1.91,4.4,NA
"Drug overdose death rates",0,2,1,1.9,3,1.91,3.7,NA
"Drug overdose death rates",0,2,1,1.9,4,1.91,4.4,NA
"Drug overdose death rates",0,2,1,1.9,5,1.91,4.1,NA
"Drug overdose death rates",0,2,1,1.9,6,1.91,4,NA
"Drug overdose death rates",0,2,1,1.9,7,1.91,4.1,NA
"Drug overdose death rates",0,2,1,1.9,8,1.91,4.4,NA
"Drug overdose death rates",0,2,1,1.9,9,1.91,4.5,NA
"Drug overdose death rates",0,2,1,1.9,10,1.91,4.1,NA
"Drug overdose death rates",0,2,1,1.9,11,1.91,4.4,NA
"Drug overdose death rates",0,2,1,1.9,12,1.91,4.7,NA
"Drug overdose death rates",0,2,1,1.9,13,1.91,4.2,NA
"Drug overdose death rates",0,2,1,1.9,14,1.91,4.3,NA
"Drug overdose death rates",0,2,1,1.9,15,1.91,4.3,NA
"Drug overdose death rates",0,2,1,1.9,16,1.91,4.1,NA
"Drug overdose death rates",0,2,1,1.9,17,1.91,4.4,NA
"Drug overdose death rates",0,2,1,1.9,18,1.91,4,NA
"Drug overdose death rates",0,2,1,1.9,19,1.91,4,NA
"Drug overdose death rates",0,2,2,2.1,1,1.1,8.2,NA
"Drug overdose death rates",0,2,2,2.1,2,1.1,8.4,NA
"Drug overdose death rates",0,2,2,2.1,3,1.1,9,NA
"Drug overdose death rates",0,2,2,2.1,4,1.1,10.6,NA
"Drug overdose death rates",0,2,2,2.1,5,1.1,11.5,NA
"Drug overdose death rates",0,2,2,2.1,6,1.1,11.9,NA
"Drug overdose death rates",0,2,2,2.1,7,1.1,12.9,NA
"Drug overdose death rates",0,2,2,2.1,8,1.1,14.9,NA
"Drug overdose death rates",0,2,2,2.1,9,1.1,15.1,NA
"Drug overdose death rates",0,2,2,2.1,10,1.1,15,NA
"Drug overdose death rates",0,2,2,2.1,11,1.1,15,NA
"Drug overdose death rates",0,2,2,2.1,12,1.1,15.2,NA
"Drug overdose death rates",0,2,2,2.1,13,1.1,16.3,NA
"Drug overdose death rates",0,2,2,2.1,14,1.1,16.3,NA
"Drug overdose death rates",0,2,2,2.1,15,1.1,17.2,NA
"Drug overdose death rates",0,2,2,2.1,16,1.1,18.4,NA
"Drug overdose death rates",0,2,2,2.1,17,1.1,20.8,NA
"Drug overdose death rates",0,2,2,2.2,1,1.1,3.9,NA
"Drug overdose death rates",0,2,2,2.2,2,1.1,4.1,NA
"Drug overdose death rates",0,2,2,2.2,3,1.1,4.6,NA
"Drug overdose death rates",0,2,2,2.2,4,1.1,5.8,NA
"Drug overdose death rates",0,2,2,2.2,5,1.1,6.4,NA
"Drug overdose death rates",0,2,2,2.2,6,1.1,6.9,NA
"Drug overdose death rates",0,2,2,2.2,7,1.1,7.4,NA
"Drug overdose death rates",0,2,2,2.2,8,1.1,8.3,NA
"Drug overdose death rates",0,2,2,2.2,9,1.1,9,NA
"Drug overdose death rates",0,2,2,2.2,10,1.1,9,NA
"Drug overdose death rates",0,2,2,2.2,11,1.1,9.2,NA
"Drug overdose death rates",0,2,2,2.2,12,1.1,9.8,NA
"Drug overdose death rates",0,2,2,2.2,13,1.1,10.3,NA
"Drug overdose death rates",0,2,2,2.2,14,1.1,10.3,NA
"Drug overdose death rates",0,2,2,2.2,15,1.1,10.7,NA
"Drug overdose death rates",0,2,2,2.2,16,1.1,11.3,NA
"Drug overdose death rates",0,2,2,2.2,17,1.1,11.9,NA
"Drug overdose death rates",0,2,2,2.2,18,1.1,13.5,NA
"Drug overdose death rates",0,2,2,2.2,19,1.1,14.3,NA
"Drug overdose death rates",0,2,3,3.11,1,1.2,0.1,NA
"Drug overdose death rates",0,2,3,3.11,2,1.2,0.2,NA
"Drug overdose death rates",0,2,3,3.11,3,1.2,0.2,NA
"Drug overdose death rates",0,2,3,3.11,4,1.2,0.2,NA
"Drug overdose death rates",0,2,3,3.11,5,1.2,0.2,NA
"Drug overdose death rates",0,2,3,3.11,6,1.2,0.2,NA
"Drug overdose death rates",0,2,3,3.11,7,1.2,0.2,NA
"Drug overdose death rates",0,2,3,3.11,8,1.2,0.2,NA
"Drug overdose death rates",0,2,3,3.11,9,1.2,0.3,NA
"Drug overdose death rates",0,2,3,3.11,10,1.2,0.2,NA
"Drug overdose death rates",0,2,3,3.11,11,1.2,0.2,NA
"Drug overdose death rates",0,2,3,3.11,12,1.2,0.3,NA
"Drug overdose death rates",0,2,3,3.11,13,1.2,0.2,NA
"Drug overdose death rates",0,2,3,3.11,14,1.2,0.2,NA
"Drug overdose death rates",0,2,3,3.11,15,1.2,0.2,NA
"Drug overdose death rates",0,2,3,3.11,16,1.2,0.2,NA
"Drug overdose death rates",0,2,3,3.11,17,1.2,0.2,NA
"Drug overdose death rates",0,2,3,3.11,18,1.2,0.2,NA
"Drug overdose death rates",0,2,3,3.11,19,1.2,0.2,NA
"Drug overdose death rates",0,2,3,3.12,1,1.3,4.5,NA
"Drug overdose death rates",0,2,3,3.12,2,1.3,5.3,NA
"Drug overdose death rates",0,2,3,3.12,3,1.3,6.1,NA
"Drug overdose death rates",0,2,3,3.12,4,1.3,7.3,NA
"Drug overdose death rates",0,2,3,3.12,5,1.3,8.8,NA
"Drug overdose death rates",0,2,3,3.12,6,1.3,9.6,NA
"Drug overdose death rates",0,2,3,3.12,7,1.3,10,NA
"Drug overdose death rates",0,2,3,3.12,8,1.3,12,NA
"Drug overdose death rates",0,2,3,3.12,9,1.3,12,NA
"Drug overdose death rates",0,2,3,3.12,10,1.3,11.9,NA
"Drug overdose death rates",0,2,3,3.12,11,1.3,11.3,NA
"Drug overdose death rates",0,2,3,3.12,12,1.3,11.6,NA
"Drug overdose death rates",0,2,3,3.12,13,1.3,12.4,NA
"Drug overdose death rates",0,2,3,3.12,14,1.3,11.4,NA
"Drug overdose death rates",0,2,3,3.12,15,1.3,11.7,NA
"Drug overdose death rates",0,2,3,3.12,16,1.3,12.1,NA
"Drug overdose death rates",0,2,3,3.12,17,1.3,13.3,NA
"Drug overdose death rates",0,2,3,3.12,18,1.3,17.5,NA
"Drug overdose death rates",0,2,3,3.12,19,1.3,17.1,NA
"Drug overdose death rates",0,2,3,3.13,1,1.4,11.5,NA
"Drug overdose death rates",0,2,3,3.13,2,1.4,11.3,NA
"Drug overdose death rates",0,2,3,3.13,3,1.4,12,NA
"Drug overdose death rates",0,2,3,3.13,4,1.4,14.7,NA
"Drug overdose death rates",0,2,3,3.13,5,1.4,15.7,NA
"Drug overdose death rates",0,2,3,3.13,6,1.4,16.6,NA
"Drug overdose death rates",0,2,3,3.13,7,1.4,18.7,NA
"Drug overdose death rates",0,2,3,3.13,8,1.4,22.7,NA
"Drug overdose death rates",0,2,3,3.13,9,1.4,23.4,NA
"Drug overdose death rates",0,2,3,3.13,10,1.4,23.6,NA
"Drug overdose death rates",0,2,3,3.13,11,1.4,24,NA
"Drug overdose death rates",0,2,3,3.13,12,1.4,25,NA
"Drug overdose death rates",0,2,3,3.13,13,1.4,27.5,NA
"Drug overdose death rates",0,2,3,3.13,14,1.4,27,NA
"Drug overdose death rates",0,2,3,3.13,15,1.4,28.6,NA
"Drug overdose death rates",0,2,3,3.13,16,1.4,31.9,NA
"Drug overdose death rates",0,2,3,3.13,17,1.4,37.9,NA
"Drug overdose death rates",0,2,3,3.13,18,1.4,48.9,NA
"Drug overdose death rates",0,2,3,3.13,19,1.4,54.3,NA
"Drug overdose death rates",0,2,3,3.14,1,1.5,19.2,NA
"Drug overdose death rates",0,2,3,3.14,2,1.5,19.5,NA
"Drug overdose death rates",0,2,3,3.14,3,1.5,20.6,NA
"Drug overdose death rates",0,2,3,3.14,4,1.5,23.4,NA
"Drug overdose death rates",0,2,3,3.14,5,1.5,24.3,NA
"Drug overdose death rates",0,2,3,3.14,6,1.5,23.8,NA
"Drug overdose death rates",0,2,3,3.14,7,1.5,24.4,NA
"Drug overdose death rates",0,2,3,3.14,8,1.5,27.5,NA
"Drug overdose death rates",0,2,3,3.14,9,1.5,26.7,NA
"Drug overdose death rates",0,2,3,3.14,10,1.5,25.6,NA
"Drug overdose death rates",0,2,3,3.14,11,1.5,25.2,NA
"Drug overdose death rates",0,2,3,3.14,12,1.5,24.9,NA
"Drug overdose death rates",0,2,3,3.14,13,1.5,26.8,NA
"Drug overdose death rates",0,2,3,3.14,14,1.5,27.1,NA
"Drug overdose death rates",0,2,3,3.14,15,1.5,28.1,NA
"Drug overdose death rates",0,2,3,3.14,16,1.5,30.8,NA
"Drug overdose death rates",0,2,3,3.14,17,1.5,36.3,NA
"Drug overdose death rates",0,2,3,3.14,18,1.5,46.9,NA
"Drug overdose death rates",0,2,3,3.14,19,1.5,53,NA
"Drug overdose death rates",0,2,3,3.15,1,1.6,15.2,NA
"Drug overdose death rates",0,2,3,3.15,2,1.6,15.7,NA
"Drug overdose death rates",0,2,3,3.15,3,1.6,17,NA
"Drug overdose death rates",0,2,3,3.15,4,1.6,20.3,NA
"Drug overdose death rates",0,2,3,3.15,5,1.6,22.6,NA
"Drug overdose death rates",0,2,3,3.15,6,1.6,23.8,NA
"Drug overdose death rates",0,2,3,3.15,7,1.6,25.8,NA
"Drug overdose death rates",0,2,3,3.15,8,1.6,29.7,NA
"Drug overdose death rates",0,2,3,3.15,9,1.6,29.2,NA
"Drug overdose death rates",0,2,3,3.15,10,1.6,29.6,NA
"Drug overdose death rates",0,2,3,3.15,11,1.6,29.1,NA
"Drug overdose death rates",0,2,3,3.15,12,1.6,28.5,NA
"Drug overdose death rates",0,2,3,3.15,13,1.6,30.4,NA
"Drug overdose death rates",0,2,3,3.15,14,1.6,30.4,NA
"Drug overdose death rates",0,2,3,3.15,15,1.6,31.5,NA
"Drug overdose death rates",0,2,3,3.15,16,1.6,32.9,NA
"Drug overdose death rates",0,2,3,3.15,17,1.6,35.3,NA
"Drug overdose death rates",0,2,3,3.15,18,1.6,42.5,NA
"Drug overdose death rates",0,2,3,3.15,19,1.6,48.3,NA
"Drug overdose death rates",0,2,3,3.16,1,1.7,4.9,NA
"Drug overdose death rates",0,2,3,3.16,2,1.7,4.4,NA
"Drug overdose death rates",0,2,3,3.16,3,1.7,5.3,NA
"Drug overdose death rates",0,2,3,3.16,4,1.7,6.8,NA
"Drug overdose death rates",0,2,3,3.16,5,1.7,7.8,NA
"Drug overdose death rates",0,2,3,3.16,6,1.7,8.6,NA
"Drug overdose death rates",0,2,3,3.16,7,1.7,10.6,NA
"Drug overdose death rates",0,2,3,3.16,8,1.7,12.3,NA
"Drug overdose death rates",0,2,3,3.16,9,1.7,14,NA
"Drug overdose death rates",0,2,3,3.16,10,1.7,14.8,NA
"Drug overdose death rates",0,2,3,3.16,11,1.7,16,NA
"Drug overdose death rates",0,2,3,3.16,12,1.7,17.3,NA
"Drug overdose death rates",0,2,3,3.16,13,1.7,18.5,NA
"Drug overdose death rates",0,2,3,3.16,14,1.7,19.4,NA
"Drug overdose death rates",0,2,3,3.16,15,1.7,22.7,NA
"Drug overdose death rates",0,2,3,3.16,16,1.7,23.5,NA
"Drug overdose death rates",0,2,3,3.16,17,1.7,26.2,NA
"Drug overdose death rates",0,2,3,3.16,18,1.7,32.2,NA
"Drug overdose death rates",0,2,3,3.16,19,1.7,36.2,NA
"Drug overdose death rates",0,2,3,3.17,1,1.8,2.7,NA
"Drug overdose death rates",0,2,3,3.17,2,1.8,2.1,NA
"Drug overdose death rates",0,2,3,3.17,3,1.8,2.7,NA
"Drug overdose death rates",0,2,3,3.17,4,1.8,2.8,NA
"Drug overdose death rates",0,2,3,3.17,5,1.8,2.9,NA
"Drug overdose death rates",0,2,3,3.17,6,1.8,2.9,NA
"Drug overdose death rates",0,2,3,3.17,7,1.8,3.3,NA
"Drug overdose death rates",0,2,3,3.17,8,1.8,3.5,NA
"Drug overdose death rates",0,2,3,3.17,9,1.8,4.4,NA
"Drug overdose death rates",0,2,3,3.17,10,1.8,4.8,NA
"Drug overdose death rates",0,2,3,3.17,11,1.8,4.8,NA
"Drug overdose death rates",0,2,3,3.17,12,1.8,4.5,NA
"Drug overdose death rates",0,2,3,3.17,13,1.8,5.4,NA
"Drug overdose death rates",0,2,3,3.17,14,1.8,6.2,NA
"Drug overdose death rates",0,2,3,3.17,15,1.8,6.9,NA
"Drug overdose death rates",0,2,3,3.17,16,1.8,7.3,NA
"Drug overdose death rates",0,2,3,3.17,17,1.8,8.5,NA
"Drug overdose death rates",0,2,3,3.17,18,1.8,10,NA
"Drug overdose death rates",0,2,3,3.17,19,1.8,11.8,NA
"Drug overdose death rates",0,2,3,3.18,1,1.9,2.5,NA
"Drug overdose death rates",0,2,3,3.18,2,1.9,2.5,NA
"Drug overdose death rates",0,2,3,3.18,3,1.9,2.6,NA
"Drug overdose death rates",0,2,3,3.18,4,1.9,3.1,NA
"Drug overdose death rates",0,2,3,3.18,5,1.9,2.9,NA
"Drug overdose death rates",0,2,3,3.18,6,1.9,2.8,NA
"Drug overdose death rates",0,2,3,3.18,7,1.9,3.4,NA
"Drug overdose death rates",0,2,3,3.18,8,1.9,3.2,NA
"Drug overdose death rates",0,2,3,3.18,9,1.9,3.2,NA
"Drug overdose death rates",0,2,3,3.18,10,1.9,3.2,NA
"Drug overdose death rates",0,2,3,3.18,11,1.9,3.5,NA
"Drug overdose death rates",0,2,3,3.18,12,1.9,3.6,NA
"Drug overdose death rates",0,2,3,3.18,13,1.9,3.4,NA
"Drug overdose death rates",0,2,3,3.18,14,1.9,3.2,NA
"Drug overdose death rates",0,2,3,3.18,15,1.9,3.7,NA
"Drug overdose death rates",0,2,3,3.18,16,1.9,3.8,NA
"Drug overdose death rates",0,2,3,3.18,17,1.9,3.9,NA
"Drug overdose death rates",0,2,3,3.18,18,1.9,3.7,NA
"Drug overdose death rates",0,2,3,3.18,19,1.9,3.7,NA
"Drug overdose death rates",0,2,3,3.19,1,1.91,4.4,NA
"Drug overdose death rates",0,2,3,3.19,2,1.91,5.9,NA
"Drug overdose death rates",0,2,3,3.19,3,1.91,3.6,NA
"Drug overdose death rates",0,2,3,3.19,4,1.91,5.7,NA
"Drug overdose death rates",0,2,3,3.19,5,1.91,4.8,NA
"Drug overdose death rates",0,2,3,3.19,6,1.91,4.8,NA
"Drug overdose death rates",0,2,3,3.19,7,1.91,5.2,NA
"Drug overdose death rates",0,2,3,3.19,8,1.91,4.7,NA
"Drug overdose death rates",0,2,3,3.19,9,1.91,4.9,NA
"Drug overdose death rates",0,2,3,3.19,10,1.91,4.4,NA
"Drug overdose death rates",0,2,3,3.19,11,1.91,5.2,NA
"Drug overdose death rates",0,2,3,3.19,12,1.91,5.1,NA
"Drug overdose death rates",0,2,3,3.19,13,1.91,4.3,NA
"Drug overdose death rates",0,2,3,3.19,14,1.91,5.3,NA
"Drug overdose death rates",0,2,3,3.19,15,1.91,5.9,NA
"Drug overdose death rates",0,2,3,3.19,16,1.91,4.3,NA
"Drug overdose death rates",0,2,3,3.19,17,1.91,5,NA
"Drug overdose death rates",0,2,3,3.19,18,1.91,4.6,NA
"Drug overdose death rates",0,2,3,3.19,19,1.91,4.5,NA
"Drug overdose death rates",0,2,3,3.21,1,1.2,0.1,NA
"Drug overdose death rates",0,2,3,3.21,2,1.2,0.1,NA
"Drug overdose death rates",0,2,3,3.21,3,1.2,0.1,NA
"Drug overdose death rates",0,2,3,3.21,4,1.2,0.2,NA
